Soil_color,Nitrogen,Phosphorus,Potassium,pH,Crop,Fertilizer,Link
Black,110,65,65,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,115,65,65,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,120,65,65,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,100,70,70,8.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,105,70,70,8.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,110,70,70,8.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,115,70,70,8.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,120,70,70,8.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,100,75,75,7.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,105,75,75,7.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,110,75,75,7.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,115,75,75,7.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,120,75,75,7.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,100,80,80,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,105,80,80,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,110,80,80,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,115,80,80,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,120,80,80,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,100,60,65,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,105,60,65,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,110,60,65,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,115,60,65,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,120,60,65,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,100,65,70,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,105,65,70,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,110,65,70,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,115,65,70,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,120,65,70,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,100,70,75,8,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,105,70,75,8,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,110,70,75,8,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,115,70,75,8,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,120,70,75,8,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,100,75,80,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,105,75,80,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,110,75,80,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,115,75,80,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,120,75,80,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,100,80,60,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,105,80,60,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,110,80,60,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,115,80,60,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,120,80,60,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,100,60,75,7.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,105,60,75,7.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,110,60,75,7.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,115,60,75,7.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,120,60,75,7.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,100,65,80,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,105,65,80,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,110,65,80,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,115,65,80,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,120,65,80,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,100,70,60,8.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,105,70,60,8.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,110,70,60,8.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,115,70,60,8.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,120,70,60,8.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,100,75,65,7.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,105,75,65,7.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,110,75,65,7.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,115,75,65,7.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,120,75,65,7.5,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,100,80,70,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,105,80,70,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,110,80,70,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,115,80,70,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,120,80,70,8,Cotton,Magnesium Sulphate,https://youtu.be/VNptnPJt5yo
Black,100,60,80,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,105,60,80,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,110,60,80,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,115,60,80,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,120,60,80,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,100,65,60,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,105,65,60,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,110,65,60,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,115,65,60,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,120,65,60,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,100,70,65,8,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,105,70,65,8,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,110,70,65,8,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,115,70,65,8,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,120,70,65,8,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,100,75,70,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,105,75,70,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,110,75,70,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,115,75,70,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,120,75,70,8.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,100,80,75,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,105,80,75,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,110,80,75,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,115,80,75,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Black,120,80,75,7.5,Cotton,DAP,https://youtu.be/VNptnPJt5yo
Red,50,30,25,6.5,Sorghum,Urea,https://youtu.be/VNptnPJt5yo
Red,55,30,25,6.5,Sorghum,Urea,https://youtu.be/VNptnPJt5yo
Red,60,30,25,6.5,Sorghum,Urea,https://youtu.be/VNptnPJt5yo
Red,50,35,30,7,Sorghum,Urea,https://youtu.be/VNptnPJt5yo
Red,55,35,30,7,Sorghum,Urea,https://youtu.be/VNptnPJt5yo
Red,60,35,30,7,Sorghum,Urea,https://youtu.be/VNptnPJt5yo
Red,50,40,20,7.5,Sorghum,Urea,https://youtu.be/VNptnPJt5yo
Red,55,40,20,7.5,Sorghum,Urea,https://youtu.be/VNptnPJt5yo
Red,60,40,20,7.5,Sorghum,Urea,https://youtu.be/VNptnPJt5yo
Red,50,30,30,6.5,Sorghum,SSP,https://youtu.be/VNptnPJt5yo
Red,55,30,30,6.5,Sorghum,SSP,https://youtu.be/VNptnPJt5yo
Red,60,30,30,6.5,Sorghum,SSP,https://youtu.be/VNptnPJt5yo
Red,50,35,20,7,Sorghum,SSP,https://youtu.be/VNptnPJt5yo
Red,55,35,20,7,Sorghum,SSP,https://youtu.be/VNptnPJt5yo
Red,60,35,20,7,Sorghum,SSP,https://youtu.be/VNptnPJt5yo
Red,50,40,25,7.5,Sorghum,SSP,https://youtu.be/VNptnPJt5yo
Red,55,40,25,7.5,Sorghum,SSP,https://youtu.be/VNptnPJt5yo
Red,60,40,25,7.5,Sorghum,SSP,https://youtu.be/VNptnPJt5yo
Red,60,40,40,6,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,65,40,40,6,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,70,40,40,6,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,75,40,40,6,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,80,40,40,6,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,60,45,45,6.5,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,65,45,45,6.5,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,70,45,45,6.5,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,75,45,45,6.5,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,80,45,45,6.5,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,60,50,50,7,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,65,50,50,7,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,70,50,50,7,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,75,50,50,7,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,80,50,50,7,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,60,55,55,7.5,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,65,55,55,7.5,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,70,55,55,7.5,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,75,55,55,7.5,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,80,55,55,7.5,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,60,60,60,6,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,65,60,60,6,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,70,60,60,6,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,75,60,60,6,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,80,60,60,6,Wheat,DAP,https://youtu.be/VNptnPJt5yo
Red,60,40,45,6.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,65,40,45,6.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,70,40,45,6.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,75,40,45,6.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,80,40,45,6.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,60,45,50,7,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,65,45,50,7,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,70,45,50,7,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,75,45,50,7,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,80,45,50,7,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,60,50,55,7.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,65,50,55,7.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,70,50,55,7.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,75,50,55,7.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,80,50,55,7.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,60,55,60,6,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,65,55,60,6,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,70,55,60,6,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,75,55,60,6,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,80,55,60,6,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,60,60,40,6.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,65,60,40,6.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,70,60,40,6.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,75,60,40,6.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,80,60,40,6.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,60,40,55,7.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,65,40,55,7.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,70,40,55,7.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,75,40,55,7.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,80,40,55,7.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,60,45,60,6,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,65,45,60,6,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,70,45,60,6,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,75,45,60,6,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,80,45,60,6,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,60,50,40,6.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,65,50,40,6.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,70,50,40,6.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,75,50,40,6.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,80,50,40,6.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,60,55,45,7,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,65,55,45,7,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,70,55,45,7,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,75,55,45,7,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,80,55,45,7,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,60,60,50,7.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,65,60,50,7.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,70,60,50,7.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,75,60,50,7.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Red,80,60,50,7.5,Wheat,Urea,https://youtu.be/VNptnPJt5yo
Black,120,60,60,6.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,125,60,60,6.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,130,60,60,6.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,135,60,60,6.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,140,60,60,6.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,145,60,60,6.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,150,60,60,6.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,120,65,65,7,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,125,65,65,7,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,130,65,65,7,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,135,65,65,7,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,140,65,65,7,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,145,65,65,7,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,150,65,65,7,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,120,70,70,7.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,125,70,70,7.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,130,70,70,7.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,135,70,70,7.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,140,70,70,7.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,145,70,70,7.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,150,70,70,7.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,120,75,75,8,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,125,75,75,8,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,130,75,75,8,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,135,75,75,8,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,140,75,75,8,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,145,75,75,8,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,150,75,75,8,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,120,80,80,8.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,125,80,80,8.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,130,80,80,8.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,135,80,80,8.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,140,80,80,8.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,145,80,80,8.5,Sugarcane,Urea,https://youtu.be/VNptnPJt5yo
Black,150,80,80,8.5,Sugarcane,DAP,https://youtu.be/VNptnPJt5yo
Black,120,60,65,6.5,Sugarcane,DAP,https://youtu.be/VNptnPJt5yo
Black,125,60,65,6.5,Sugarcane,DAP,https://youtu.be/VNptnPJt5yo
Black,130,60,65,6.5,Sugarcane,DAP,https://youtu.be/VNptnPJt5yo
Black,135,60,65,6.5,Sugarcane,DAP,https://youtu.be/VNptnPJt5yo
Black,140,60,65,6.5,Sugarcane,DAP,https://youtu.be/VNptnPJt5yo
Black,145,60,65,6.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,150,60,65,6.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,120,65,70,7,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,125,65,70,7,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,130,65,70,7,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,135,65,70,7,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,140,65,70,7,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,145,65,70,7,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,150,65,70,7,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,120,70,75,7.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,125,70,75,7.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,130,70,75,7.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,135,70,75,7.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,140,70,75,7.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,145,70,75,7.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,150,70,75,7.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,120,75,80,8,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,125,75,80,8,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,130,75,80,8,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,135,75,80,8,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,140,75,80,8,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,145,75,80,8,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,150,75,80,8,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,120,80,60,8.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,125,80,60,8.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,130,80,60,8.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,135,80,60,8.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,140,80,60,8.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,145,80,60,8.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,150,80,60,8.5,Sugarcane,DAP,https://youtu.be/xW8wji2zjcU
Black,120,60,70,6.5,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,125,60,70,6.5,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,130,60,70,6.5,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,135,60,70,6.5,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,140,60,70,6.5,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,145,60,70,6.5,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,150,60,70,6.5,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,120,65,75,7,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,125,65,75,7,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,130,65,75,7,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,135,65,75,7,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,140,65,75,7,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,145,65,75,7,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,150,65,75,7,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,120,70,80,7.5,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,125,70,80,7.5,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,130,70,80,7.5,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,135,70,80,7.5,Sugarcane,MOP,https://youtu.be/xW8wji2zjcU
Black,140,70,80,7.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE8
Black,145,70,80,7.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE9
Black,150,70,80,7.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE10
Black,120,75,60,8,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE11
Black,125,75,60,8,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE12
Black,130,75,60,8,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE13
Black,135,75,60,8,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE14
Black,140,75,60,8,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE15
Black,145,75,60,8,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE16
Black,150,75,60,8,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE17
Black,120,80,65,8.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE18
Black,125,80,65,8.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE19
Black,130,80,65,8.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE20
Black,135,80,65,8.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE21
Black,140,80,65,8.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE22
Black,145,80,65,8.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE23
Black,150,80,65,8.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE24
Black,120,60,75,6.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE25
Black,125,60,75,6.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE26
Black,130,60,75,6.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE27
Black,135,60,75,6.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE28
Black,140,60,75,6.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE29
Black,145,60,75,6.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE30
Black,150,60,75,6.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE31
Black,120,65,80,7,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE32
Black,125,65,80,7,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE33
Black,130,65,80,7,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE34
Black,135,65,80,7,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE35
Black,140,65,80,7,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE36
Black,145,65,80,7,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE37
Black,150,65,80,7,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE38
Black,120,70,60,7.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE39
Black,125,70,60,7.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE40
Black,130,70,60,7.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE41
Black,135,70,60,7.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE42
Black,140,70,60,7.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE43
Black,145,70,60,7.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE44
Black,150,70,60,7.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE45
Black,120,75,65,8,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE46
Black,125,75,65,8,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE47
Black,130,75,65,8,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE48
Black,135,75,65,8,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE49
Black,140,75,65,8,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE50
Black,145,75,65,8,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE51
Black,150,75,65,8,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE52
Black,120,80,70,8.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE53
Black,125,80,70,8.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE54
Black,130,80,70,8.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE55
Black,135,80,70,8.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE56
Black,140,80,70,8.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE57
Black,145,80,70,8.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE58
Black,150,80,70,8.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE59
Black,120,60,80,6.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE60
Black,125,60,80,6.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE61
Black,130,60,80,6.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE62
Black,135,60,80,6.5,Sugarcane,MOP,https://youtu.be/nZxrPsXAJE63
